ID_Mahasiswa,Prodi,IPK,IPS_Terakhir,Persentase_Kehadiran,SKS_Lulus,Jumlah_Organisasi,Kondisi_Ekonomi,Kualitas_Akses_Internet,Pengalaman_Magang,Jumlah_Sertifikasi,Aktivitas_Sosial_Skor,Status_Pekerjaan,Dukungan_Keluarga,Skor_Softskill,Kelulusan_Tepat_Waktu,Arah_Karier
MHS02987,Komputer,3.01,2.98,77,100,2,Tinggi,Baik,Ya,0,4,Freelance,5,5,Tidak Tepat Waktu,Data Analyst
MHS02988,Komputer,3.47,3.61,88,108,3,Menengah,Baik,Tidak,5,9,Freelance,3,4,Tepat Waktu,Industri Teknologi
MHS02989,Manajemen,2.78,2.71,90,131,2,Tinggi,Cukup,Tidak,0,5,Tidak Bekerja,5,9,Tidak Tepat Waktu,Wirausaha
MHS02990,Komputer,3.17,2.95,79,128,1,Menengah,Cukup,Ya,2,3,Freelance,4,7,Tepat Waktu,Data Analyst
MHS02991,Komputer,3.04,3.14,88,111,4,Menengah,Cukup,Tidak,3,8,Tidak Bekerja,3,8,Tepat Waktu,Wirausaha Digital
MHS02992,Manajemen,2.95,3.03,79,119,2,Tinggi,Kurang,Ya,3,5,Part-time,3,6,Tidak Tepat Waktu,Lanjut Studi
MHS02993,Bisnis Digital,3.35,3.3,83,117,1,Menengah,Cukup,Ya,4,10,Freelance,3,7,Tepat Waktu,Digital Marketing
MHS02994,Bisnis Digital,3.21,3.0,89,119,2,Tinggi,Cukup,Tidak,3,7,Freelance,4,5,Tepat Waktu,Wirausaha Digital
MHS02995,Komputer,3.12,2.99,100,135,3,Menengah,Cukup,Ya,6,4,Tidak Bekerja,2,7,Tepat Waktu,Data Analyst
MHS02996,Bisnis Digital,3.68,3.19,87,113,1,Menengah,Baik,Ya,4,5,Tidak Bekerja,3,6,Tepat Waktu,Wirausaha Digital
MHS02997,Manajemen,3.13,2.89,88,97,1,Menengah,Kurang,Tidak,2,3,Tidak Bekerja,2,6,Tidak Tepat Waktu,Marketing
MHS02998,Komputer,3.79,3.8,88,101,1,Menengah,Kurang,Ya,2,5,Tidak Bekerja,2,9,Tepat Waktu,Lanjut Studi
MHS02999,Komputer,3.17,3.09,72,113,4,Rendah,Kurang,Ya,5,6,Tidak Bekerja,3,7,Tepat Waktu,Startup
MHS03000,Bisnis Digital,3.23,3.23,68,127,2,Menengah,Kurang,Ya,6,6,Freelance,2,6,Tepat Waktu,Content Strategist
MHS03001,Bisnis Digital,3.1,3.07,71,131,1,Menengah,Cukup,Ya,6,6,Tidak Bekerja,4,8,Tepat Waktu,E-Commerce
MHS03002,Komputer,3.12,3.08,77,94,3,Menengah,Cukup,Ya,2,5,Freelance,3,5,Tidak Tepat Waktu,Startup
MHS03003,Komputer,3.7,3.83,76,119,0,Tinggi,Cukup,Tidak,5,6,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS03004,Bisnis Digital,2.97,3.39,86,122,3,Rendah,Kurang,Ya,5,5,Part-time,3,6,Tepat Waktu,Digital Marketing
MHS03005,Manajemen,2.93,2.64,66,95,2,Menengah,Cukup,Ya,3,5,Part-time,5,6,Tidak Tepat Waktu,Pemerintahan
MHS03006,Bisnis Digital,4.0,3.9,90,142,2,Tinggi,Cukup,Tidak,4,5,Freelance,4,8,Tepat Waktu,Lanjut Studi
MHS03007,Komputer,3.54,3.64,93,122,1,Menengah,Cukup,Tidak,0,6,Tidak Bekerja,3,8,Tepat Waktu,Software Developer
MHS03008,Komputer,2.75,2.34,80,117,2,Rendah,Cukup,Ya,3,8,Tidak Bekerja,3,5,Tidak Tepat Waktu,Software Developer
MHS03009,Bisnis Digital,2.96,2.72,86,97,1,Menengah,Kurang,Ya,5,4,Part-time,2,8,Tidak Tepat Waktu,Startup
MHS03010,Manajemen,3.29,3.08,79,125,0,Tinggi,Cukup,Ya,1,4,Part-time,3,10,Tepat Waktu,Industri Manajemen
MHS03011,Komputer,3.4,3.26,84,113,1,Rendah,Cukup,Tidak,5,7,Freelance,3,6,Tepat Waktu,Wirausaha Digital
MHS03012,Bisnis Digital,3.45,3.45,89,123,2,Rendah,Cukup,Ya,3,6,Freelance,3,7,Tepat Waktu,Digital Marketing
MHS03013,Manajemen,2.88,2.96,76,118,2,Rendah,Baik,Tidak,1,4,Part-time,2,8,Tidak Tepat Waktu,Pemerintahan
MHS03014,Bisnis Digital,3.31,3.6,99,115,0,Rendah,Kurang,Tidak,7,5,Freelance,1,8,Tepat Waktu,E-Commerce
MHS03015,Bisnis Digital,3.28,3.16,90,136,3,Menengah,Baik,Tidak,5,9,Part-time,4,4,Tepat Waktu,Startup
MHS03016,Bisnis Digital,3.09,3.28,76,111,5,Rendah,Baik,Ya,7,7,Freelance,3,8,Tepat Waktu,Startup
MHS03017,Bisnis Digital,3.21,3.52,80,117,1,Menengah,Cukup,Ya,5,3,Freelance,2,8,Tepat Waktu,E-Commerce
MHS03018,Komputer,3.55,3.63,89,122,3,Menengah,Cukup,Tidak,5,8,Tidak Bekerja,3,7,Tepat Waktu,Wirausaha Digital
MHS03019,Komputer,3.1,3.32,99,116,2,Tinggi,Cukup,Ya,5,4,Freelance,4,6,Tepat Waktu,Industri Teknologi
MHS03020,Manajemen,3.39,3.67,91,117,1,Menengah,Baik,Tidak,1,3,Part-time,3,7,Tepat Waktu,Industri Manajemen
MHS03021,Bisnis Digital,3.37,3.25,81,131,0,Menengah,Kurang,Ya,3,10,Tidak Bekerja,3,6,Tepat Waktu,Wirausaha Digital
MHS03022,Bisnis Digital,2.76,2.65,78,110,3,Menengah,Cukup,Ya,3,5,Tidak Bekerja,4,4,Tidak Tepat Waktu,Wirausaha Digital
MHS03023,Komputer,3.53,3.52,91,126,1,Menengah,Cukup,Tidak,3,3,Part-time,4,7,Tepat Waktu,Startup
MHS03024,Manajemen,3.33,3.64,76,116,1,Menengah,Cukup,Tidak,1,6,Part-time,1,7,Tepat Waktu,Lanjut Studi
MHS03025,Komputer,2.76,2.93,74,100,2,Menengah,Cukup,Ya,4,6,Freelance,4,9,Tidak Tepat Waktu,Software Developer
MHS03026,Manajemen,3.01,2.78,67,112,1,Tinggi,Cukup,Ya,2,2,Part-time,3,8,Tidak Tepat Waktu,Human Resource
MHS03027,Komputer,3.65,3.72,92,128,2,Menengah,Cukup,Tidak,4,6,Freelance,2,5,Tepat Waktu,Lanjut Studi
MHS03028,Manajemen,3.91,3.68,71,108,4,Tinggi,Baik,Tidak,1,7,Part-time,1,6,Tepat Waktu,Industri Manajemen
MHS03029,Manajemen,3.3,3.25,79,137,0,Tinggi,Baik,Ya,5,1,Tidak Bekerja,3,7,Tepat Waktu,Industri Manajemen
MHS03030,Manajemen,3.4,3.48,78,140,4,Menengah,Cukup,Ya,3,5,Part-time,2,5,Tepat Waktu,Industri Manajemen
MHS03031,Komputer,2.99,2.98,72,115,2,Rendah,Kurang,Ya,3,2,Freelance,4,8,Tidak Tepat Waktu,Software Developer
MHS03032,Bisnis Digital,3.56,3.83,100,108,0,Tinggi,Baik,Ya,2,7,Tidak Bekerja,5,8,Tepat Waktu,Digital Marketing
MHS03033,Komputer,2.68,2.69,72,108,2,Menengah,Cukup,Ya,1,5,Part-time,5,4,Tidak Tepat Waktu,Industri Teknologi
MHS03034,Bisnis Digital,3.26,3.4,95,113,0,Menengah,Baik,Ya,4,3,Tidak Bekerja,1,8,Tepat Waktu,E-Commerce
MHS03035,Manajemen,3.79,3.99,87,113,1,Rendah,Cukup,Ya,5,5,Part-time,2,7,Tepat Waktu,Industri Manajemen
MHS03036,Bisnis Digital,3.22,2.78,85,132,1,Menengah,Kurang,Tidak,2,5,Tidak Bekerja,3,6,Tidak Tepat Waktu,Content Strategist
MHS03037,Manajemen,3.43,3.19,99,105,2,Rendah,Kurang,Ya,1,1,Part-time,4,6,Tepat Waktu,Human Resource
MHS03038,Bisnis Digital,2.82,2.52,79,116,1,Menengah,Baik,Ya,3,6,Tidak Bekerja,4,10,Tidak Tepat Waktu,E-Commerce
MHS03039,Manajemen,3.54,3.42,97,113,2,Rendah,Baik,Ya,4,7,Part-time,4,4,Tepat Waktu,Wirausaha
MHS03040,Komputer,3.0,3.02,72,104,3,Tinggi,Cukup,Tidak,1,5,Freelance,1,6,Tidak Tepat Waktu,Industri Teknologi
MHS03041,Manajemen,3.21,2.85,69,144,1,Tinggi,Kurang,Tidak,3,3,Tidak Bekerja,3,6,Tidak Tepat Waktu,Industri Manajemen
MHS03042,Komputer,3.49,3.58,87,122,2,Menengah,Cukup,Tidak,3,2,Tidak Bekerja,4,9,Tepat Waktu,Industri Teknologi
MHS03043,Manajemen,4.0,4.0,90,123,1,Menengah,Cukup,Ya,2,8,Tidak Bekerja,2,5,Tepat Waktu,Industri Manajemen
MHS03044,Bisnis Digital,3.31,3.48,82,125,2,Tinggi,Baik,Ya,5,8,Part-time,2,7,Tepat Waktu,E-Commerce
MHS03045,Bisnis Digital,2.71,2.94,77,109,2,Tinggi,Baik,Ya,7,7,Freelance,5,8,Tepat Waktu,Digital Marketing
MHS03046,Komputer,3.82,3.8,100,122,0,Menengah,Cukup,Ya,1,6,Part-time,4,3,Tepat Waktu,Lanjut Studi
MHS03047,Bisnis Digital,2.91,2.46,88,110,1,Menengah,Cukup,Ya,1,4,Tidak Bekerja,3,7,Tidak Tepat Waktu,Lanjut Studi
MHS03048,Bisnis Digital,3.52,3.38,81,96,0,Menengah,Cukup,Ya,3,4,Tidak Bekerja,5,10,Tepat Waktu,Digital Marketing
MHS03049,Komputer,3.19,3.47,62,115,4,Menengah,Kurang,Ya,2,8,Freelance,2,6,Tidak Tepat Waktu,Software Developer
MHS03050,Bisnis Digital,3.17,3.19,82,113,1,Menengah,Baik,Ya,7,10,Tidak Bekerja,3,8,Tepat Waktu,Digital Marketing
MHS03051,Bisnis Digital,3.69,3.56,96,103,2,Tinggi,Baik,Ya,4,5,Freelance,2,5,Tepat Waktu,Wirausaha Digital
MHS03052,Manajemen,3.42,3.48,80,141,5,Tinggi,Cukup,Ya,3,7,Tidak Bekerja,3,6,Tepat Waktu,Industri Manajemen
MHS03053,Komputer,3.36,3.35,99,125,2,Rendah,Kurang,Ya,3,4,Part-time,1,8,Tepat Waktu,Startup
MHS03054,Manajemen,3.32,3.15,93,115,2,Menengah,Kurang,Ya,1,8,Freelance,2,5,Tepat Waktu,Industri Manajemen
MHS03055,Bisnis Digital,3.25,2.98,83,127,1,Menengah,Kurang,Tidak,8,3,Tidak Bekerja,1,5,Tidak Tepat Waktu,Startup
MHS03056,Komputer,3.0,2.93,80,110,1,Tinggi,Cukup,Ya,2,6,Tidak Bekerja,3,7,Tidak Tepat Waktu,Wirausaha Digital
MHS03057,Bisnis Digital,3.07,2.91,73,132,2,Rendah,Kurang,Ya,4,3,Tidak Bekerja,4,9,Tepat Waktu,E-Commerce
MHS03058,Manajemen,3.47,3.43,96,118,2,Menengah,Cukup,Ya,1,3,Freelance,1,7,Tepat Waktu,Marketing
MHS03059,Komputer,3.35,3.32,88,129,3,Rendah,Cukup,Ya,5,4,Part-time,3,3,Tepat Waktu,Data Analyst
MHS03060,Manajemen,3.44,3.26,83,103,1,Menengah,Baik,Tidak,4,4,Tidak Bekerja,2,9,Tepat Waktu,Marketing
MHS03061,Manajemen,3.93,3.79,84,127,4,Tinggi,Kurang,Tidak,2,7,Part-time,3,4,Tepat Waktu,Lanjut Studi
MHS03062,Bisnis Digital,3.33,3.33,90,138,3,Rendah,Cukup,Ya,3,7,Part-time,2,6,Tepat Waktu,Wirausaha Digital
MHS03063,Bisnis Digital,3.41,3.32,78,112,1,Menengah,Cukup,Ya,1,3,Part-time,2,9,Tepat Waktu,E-Commerce
MHS03064,Komputer,3.22,3.1,75,107,4,Tinggi,Cukup,Ya,2,8,Part-time,2,5,Tidak Tepat Waktu,Software Developer
MHS03065,Bisnis Digital,3.33,3.46,81,144,4,Rendah,Baik,Ya,0,4,Part-time,1,5,Tepat Waktu,Startup
MHS03066,Manajemen,2.98,2.56,88,104,1,Menengah,Baik,Tidak,1,6,Tidak Bekerja,5,7,Tidak Tepat Waktu,Human Resource
MHS03067,Manajemen,3.55,3.55,71,132,3,Tinggi,Cukup,Tidak,2,4,Freelance,4,7,Tepat Waktu,Wirausaha
MHS03068,Komputer,3.35,3.01,88,100,2,Tinggi,Baik,Tidak,4,2,Tidak Bekerja,4,7,Tepat Waktu,Data Analyst
MHS03069,Bisnis Digital,3.93,3.8,91,143,1,Tinggi,Cukup,Ya,4,8,Tidak Bekerja,2,9,Tepat Waktu,Digital Marketing
MHS03070,Komputer,2.9,2.67,74,106,3,Menengah,Cukup,Ya,6,8,Tidak Bekerja,4,6,Tidak Tepat Waktu,Lanjut Studi
MHS03071,Komputer,2.97,2.35,88,83,0,Menengah,Cukup,Ya,4,4,Freelance,3,5,Tidak Tepat Waktu,Lanjut Studi
MHS03072,Manajemen,2.85,2.89,77,116,1,Tinggi,Cukup,Tidak,7,6,Freelance,4,9,Tidak Tepat Waktu,Wirausaha
MHS03073,Bisnis Digital,3.09,3.25,81,119,1,Menengah,Cukup,Ya,3,8,Part-time,3,7,Tepat Waktu,Digital Marketing
MHS03074,Komputer,3.63,3.45,100,120,0,Tinggi,Baik,Ya,9,5,Tidak Bekerja,3,10,Tepat Waktu,Software Developer
MHS03075,Bisnis Digital,3.16,3.4,95,101,1,Tinggi,Baik,Ya,6,7,Part-time,4,6,Tepat Waktu,Wirausaha Digital
MHS03076,Komputer,3.45,3.3,89,120,3,Menengah,Cukup,Ya,2,3,Tidak Bekerja,4,6,Tepat Waktu,Data Analyst
MHS03077,Komputer,3.39,3.05,95,98,1,Menengah,Cukup,Ya,3,3,Part-time,4,6,Tepat Waktu,Startup
MHS03078,Manajemen,3.32,2.98,65,121,1,Menengah,Baik,Tidak,0,7,Tidak Bekerja,2,8,Tidak Tepat Waktu,Human Resource
MHS03079,Manajemen,3.33,3.3,72,125,1,Menengah,Cukup,Ya,4,7,Part-time,4,7,Tepat Waktu,Human Resource
MHS03080,Bisnis Digital,3.28,3.41,100,108,1,Menengah,Baik,Tidak,1,4,Tidak Bekerja,3,8,Tepat Waktu,Wirausaha Digital
MHS03081,Komputer,3.26,2.98,86,111,1,Rendah,Cukup,Ya,2,5,Freelance,2,10,Tepat Waktu,Wirausaha Digital
MHS03082,Komputer,2.79,3.33,75,90,1,Menengah,Cukup,Tidak,3,5,Tidak Bekerja,3,4,Tidak Tepat Waktu,Data Analyst
MHS03083,Komputer,3.51,3.66,80,110,0,Menengah,Cukup,Ya,4,7,Tidak Bekerja,3,7,Tepat Waktu,Startup
MHS03084,Manajemen,3.19,3.23,74,134,1,Menengah,Kurang,Ya,3,7,Part-time,3,10,Tepat Waktu,Industri Manajemen
MHS03085,Manajemen,3.5,3.5,74,134,4,Menengah,Baik,Ya,3,7,Tidak Bekerja,4,6,Tepat Waktu,Wirausaha
MHS03086,Bisnis Digital,3.17,3.13,58,123,2,Rendah,Baik,Ya,1,5,Part-time,2,6,Tidak Tepat Waktu,Content Strategist
MHS03087,Bisnis Digital,3.22,2.99,84,117,3,Tinggi,Kurang,Ya,2,4,Tidak Bekerja,2,9,Tepat Waktu,Wirausaha Digital
MHS03088,Komputer,3.61,3.52,77,111,1,Rendah,Baik,Ya,2,6,Tidak Bekerja,3,7,Tepat Waktu,Software Developer
MHS03089,Bisnis Digital,3.05,3.11,79,129,4,Menengah,Kurang,Ya,5,7,Tidak Bekerja,3,8,Tepat Waktu,E-Commerce
MHS03090,Komputer,3.43,4.0,100,112,3,Menengah,Kurang,Ya,3,7,Tidak Bekerja,3,9,Tepat Waktu,Startup
MHS03091,Manajemen,3.15,3.41,84,110,1,Menengah,Cukup,Ya,1,5,Part-time,3,7,Tepat Waktu,Pemerintahan
MHS03092,Bisnis Digital,3.12,2.79,91,94,0,Tinggi,Baik,Ya,5,7,Part-time,4,9,Tepat Waktu,Digital Marketing
MHS03093,Manajemen,3.87,4.0,91,129,2,Rendah,Kurang,Tidak,4,8,Freelance,4,6,Tepat Waktu,Lanjut Studi
MHS03094,Bisnis Digital,3.39,3.15,98,113,3,Rendah,Kurang,Ya,1,6,Part-time,2,8,Tepat Waktu,Lanjut Studi
MHS03095,Manajemen,3.31,3.07,87,119,2,Menengah,Baik,Ya,2,7,Part-time,3,3,Tepat Waktu,Pemerintahan
MHS03096,Manajemen,3.4,3.37,67,120,2,Menengah,Cukup,Tidak,1,5,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS03097,Manajemen,3.31,3.56,78,120,0,Rendah,Cukup,Tidak,0,4,Tidak Bekerja,3,8,Tepat Waktu,Industri Manajemen
MHS03098,Bisnis Digital,3.69,3.37,72,128,2,Menengah,Cukup,Tidak,6,3,Freelance,3,9,Tepat Waktu,Digital Marketing
MHS03099,Manajemen,3.36,3.36,77,144,1,Rendah,Kurang,Ya,3,5,Tidak Bekerja,2,6,Tepat Waktu,Marketing
MHS03100,Komputer,3.46,3.51,98,105,1,Rendah,Kurang,Ya,2,6,Tidak Bekerja,4,8,Tepat Waktu,Software Developer
MHS03101,Komputer,3.31,3.61,83,121,0,Menengah,Cukup,Tidak,4,2,Tidak Bekerja,4,4,Tepat Waktu,Industri Teknologi
MHS03102,Komputer,3.44,3.42,66,130,2,Menengah,Kurang,Tidak,5,5,Tidak Bekerja,1,5,Tepat Waktu,Industri Teknologi
MHS03103,Komputer,3.79,3.49,87,127,2,Rendah,Cukup,Tidak,3,6,Tidak Bekerja,4,4,Tepat Waktu,Lanjut Studi
MHS03104,Manajemen,3.4,3.66,91,133,1,Menengah,Cukup,Tidak,0,6,Part-time,3,6,Tepat Waktu,Industri Manajemen
MHS03105,Manajemen,3.22,2.85,95,119,4,Tinggi,Baik,Tidak,0,9,Freelance,3,9,Tepat Waktu,Wirausaha
MHS03106,Komputer,3.15,3.29,74,101,1,Tinggi,Baik,Ya,2,3,Tidak Bekerja,4,8,Tepat Waktu,Startup
MHS03107,Manajemen,3.1,3.17,87,116,1,Menengah,Cukup,Ya,2,3,Tidak Bekerja,3,5,Tepat Waktu,Industri Manajemen
MHS03108,Manajemen,3.47,3.42,91,112,2,Menengah,Cukup,Ya,1,6,Part-time,5,10,Tepat Waktu,Lanjut Studi
MHS03109,Komputer,3.4,3.46,90,93,2,Menengah,Baik,Tidak,3,8,Part-time,2,8,Tepat Waktu,Startup
MHS03110,Bisnis Digital,3.85,4.0,73,116,5,Tinggi,Baik,Ya,7,5,Tidak Bekerja,3,7,Tepat Waktu,Startup
MHS03111,Bisnis Digital,3.55,3.6,77,109,3,Rendah,Kurang,Tidak,1,4,Tidak Bekerja,4,9,Tepat Waktu,Wirausaha Digital
MHS03112,Bisnis Digital,3.53,3.45,69,136,2,Menengah,Cukup,Ya,4,4,Tidak Bekerja,3,6,Tepat Waktu,Content Strategist
MHS03113,Bisnis Digital,3.8,3.76,100,114,1,Rendah,Baik,Ya,4,6,Tidak Bekerja,2,9,Tepat Waktu,Startup
MHS03114,Bisnis Digital,2.98,3.03,90,111,2,Rendah,Kurang,Ya,4,8,Part-time,3,7,Tidak Tepat Waktu,Startup
MHS03115,Bisnis Digital,2.42,2.47,90,105,0,Menengah,Cukup,Ya,4,5,Tidak Bekerja,2,8,Tidak Tepat Waktu,Digital Marketing
MHS03116,Komputer,2.84,2.94,94,96,2,Menengah,Cukup,Ya,5,5,Freelance,2,6,Tidak Tepat Waktu,Software Developer
MHS03117,Komputer,3.76,3.87,100,100,3,Menengah,Cukup,Ya,1,5,Part-time,4,7,Tepat Waktu,Industri Teknologi
MHS03118,Bisnis Digital,3.3,3.3,90,133,2,Menengah,Cukup,Ya,6,4,Tidak Bekerja,4,6,Tepat Waktu,E-Commerce
MHS03119,Bisnis Digital,3.92,3.66,94,126,2,Tinggi,Baik,Ya,2,6,Part-time,2,6,Tepat Waktu,Lanjut Studi
MHS03120,Bisnis Digital,3.44,3.07,85,109,3,Rendah,Cukup,Ya,5,6,Freelance,5,7,Tepat Waktu,E-Commerce
MHS03121,Bisnis Digital,2.8,2.75,86,109,1,Menengah,Cukup,Tidak,3,3,Freelance,3,7,Tidak Tepat Waktu,Wirausaha Digital
MHS03122,Bisnis Digital,3.12,3.03,71,139,1,Menengah,Cukup,Ya,5,1,Tidak Bekerja,4,9,Tepat Waktu,Digital Marketing
MHS03123,Komputer,3.45,3.56,89,144,1,Rendah,Kurang,Ya,4,6,Tidak Bekerja,3,9,Tepat Waktu,Software Developer
MHS03124,Komputer,3.17,3.0,95,99,1,Tinggi,Kurang,Ya,3,5,Freelance,4,7,Tepat Waktu,Software Developer
MHS03125,Komputer,3.15,2.84,86,122,2,Menengah,Cukup,Ya,4,7,Freelance,1,5,Tepat Waktu,Industri Teknologi
MHS03126,Bisnis Digital,3.37,3.03,84,126,3,Menengah,Baik,Ya,1,6,Tidak Bekerja,4,6,Tepat Waktu,Digital Marketing
MHS03127,Komputer,2.82,2.7,81,93,1,Menengah,Kurang,Tidak,3,8,Part-time,3,8,Tidak Tepat Waktu,Software Developer
MHS03128,Manajemen,3.4,3.46,94,131,4,Menengah,Cukup,Ya,5,7,Tidak Bekerja,2,5,Tepat Waktu,Human Resource
MHS03129,Bisnis Digital,3.32,3.28,97,115,1,Tinggi,Cukup,Ya,5,8,Tidak Bekerja,3,7,Tepat Waktu,E-Commerce
MHS03130,Manajemen,3.26,3.29,95,127,1,Menengah,Baik,Tidak,3,5,Tidak Bekerja,4,8,Tepat Waktu,Marketing
MHS03131,Manajemen,3.5,3.27,72,135,2,Menengah,Cukup,Tidak,3,7,Tidak Bekerja,4,7,Tepat Waktu,Marketing
MHS03132,Manajemen,3.12,2.93,85,99,0,Rendah,Cukup,Ya,3,2,Tidak Bekerja,4,8,Tepat Waktu,Human Resource
MHS03133,Komputer,3.09,3.02,92,122,0,Menengah,Baik,Tidak,1,5,Freelance,4,5,Tidak Tepat Waktu,Startup
MHS03134,Bisnis Digital,3.33,3.5,77,116,2,Menengah,Kurang,Ya,3,6,Tidak Bekerja,4,7,Tepat Waktu,Digital Marketing
MHS03135,Manajemen,3.15,3.17,80,119,2,Rendah,Kurang,Tidak,3,3,Tidak Bekerja,5,7,Tepat Waktu,Marketing
MHS03136,Komputer,3.39,3.68,96,123,0,Rendah,Baik,Ya,4,2,Freelance,4,5,Tepat Waktu,Startup
MHS03137,Bisnis Digital,4.0,3.88,76,144,1,Menengah,Cukup,Ya,3,4,Freelance,3,8,Tepat Waktu,Startup
MHS03138,Komputer,3.49,3.2,82,144,4,Menengah,Cukup,Ya,2,6,Tidak Bekerja,3,7,Tepat Waktu,Software Developer
MHS03139,Komputer,3.28,3.23,92,111,1,Rendah,Cukup,Ya,3,5,Part-time,3,7,Tepat Waktu,Software Developer
MHS03140,Komputer,2.45,2.48,81,98,0,Rendah,Kurang,Tidak,0,8,Part-time,2,4,Tidak Tepat Waktu,Software Developer
MHS03141,Manajemen,3.42,3.44,91,112,3,Tinggi,Cukup,Ya,1,6,Part-time,3,6,Tepat Waktu,Pemerintahan
MHS03142,Manajemen,3.54,3.28,88,116,0,Menengah,Cukup,Tidak,1,6,Freelance,1,6,Tepat Waktu,Pemerintahan
MHS03143,Bisnis Digital,2.95,2.98,75,115,0,Rendah,Kurang,Ya,2,6,Freelance,3,9,Tidak Tepat Waktu,Digital Marketing
MHS03144,Bisnis Digital,3.35,3.56,100,120,2,Menengah,Baik,Ya,2,5,Tidak Bekerja,2,8,Tepat Waktu,E-Commerce
MHS03145,Bisnis Digital,3.09,3.06,70,108,0,Rendah,Baik,Ya,3,8,Tidak Bekerja,2,6,Tidak Tepat Waktu,Digital Marketing
MHS03146,Manajemen,3.24,3.08,80,117,2,Menengah,Kurang,Ya,2,5,Freelance,3,6,Tepat Waktu,Industri Manajemen
MHS03147,Komputer,2.98,3.26,70,91,0,Menengah,Kurang,Ya,2,7,Tidak Bekerja,4,8,Tidak Tepat Waktu,Industri Teknologi
MHS03148,Bisnis Digital,2.83,2.83,83,116,3,Tinggi,Baik,Ya,5,5,Tidak Bekerja,4,8,Tepat Waktu,Startup
MHS03149,Manajemen,2.96,2.85,84,111,1,Rendah,Kurang,Ya,2,4,Part-time,1,7,Tidak Tepat Waktu,Industri Manajemen
MHS03150,Komputer,3.64,3.66,83,112,1,Menengah,Cukup,Tidak,3,5,Freelance,3,6,Tepat Waktu,Data Analyst
MHS03151,Komputer,3.07,3.43,86,104,0,Menengah,Cukup,Ya,1,4,Tidak Bekerja,3,8,Tepat Waktu,Wirausaha Digital
MHS03152,Manajemen,3.28,3.56,77,132,0,Tinggi,Baik,Tidak,1,3,Tidak Bekerja,2,7,Tepat Waktu,Industri Manajemen
MHS03153,Manajemen,3.08,2.85,74,141,1,Rendah,Baik,Ya,1,4,Freelance,3,8,Tepat Waktu,Marketing
MHS03154,Manajemen,3.48,3.66,88,119,5,Menengah,Cukup,Ya,1,8,Part-time,3,6,Tepat Waktu,Human Resource
MHS03155,Manajemen,3.55,3.76,73,144,2,Tinggi,Baik,Tidak,2,8,Tidak Bekerja,4,6,Tepat Waktu,Marketing
MHS03156,Komputer,3.99,3.98,86,129,1,Tinggi,Cukup,Ya,6,4,Freelance,4,8,Tepat Waktu,Data Analyst
MHS03157,Komputer,3.66,3.52,75,89,1,Menengah,Cukup,Ya,5,3,Tidak Bekerja,3,5,Tepat Waktu,Software Developer
MHS03158,Manajemen,3.38,2.96,75,105,1,Rendah,Cukup,Ya,1,5,Part-time,4,6,Tepat Waktu,Industri Manajemen
MHS03159,Komputer,2.94,3.03,83,105,1,Menengah,Cukup,Tidak,4,7,Tidak Bekerja,3,6,Tidak Tepat Waktu,Data Analyst
MHS03160,Komputer,2.93,2.95,99,108,1,Tinggi,Cukup,Ya,4,7,Part-time,3,8,Tepat Waktu,Software Developer
MHS03161,Bisnis Digital,3.14,3.21,95,117,4,Menengah,Baik,Ya,3,6,Tidak Bekerja,4,8,Tepat Waktu,E-Commerce
MHS03162,Manajemen,3.09,3.37,90,109,1,Tinggi,Cukup,Ya,3,5,Tidak Bekerja,4,8,Tepat Waktu,Marketing
MHS03163,Manajemen,3.09,3.18,77,95,2,Rendah,Cukup,Ya,1,6,Tidak Bekerja,2,7,Tidak Tepat Waktu,Wirausaha
MHS03164,Komputer,3.53,3.57,72,115,1,Tinggi,Baik,Ya,4,3,Freelance,4,6,Tepat Waktu,Software Developer
MHS03165,Bisnis Digital,3.6,3.51,81,113,0,Rendah,Baik,Tidak,4,3,Part-time,2,6,Tepat Waktu,Content Strategist
MHS03166,Komputer,3.14,3.36,97,119,2,Menengah,Cukup,Ya,2,8,Tidak Bekerja,3,7,Tepat Waktu,Industri Teknologi
MHS03167,Manajemen,2.94,3.14,69,112,1,Menengah,Cukup,Tidak,1,8,Tidak Bekerja,2,6,Tidak Tepat Waktu,Human Resource
MHS03168,Manajemen,3.36,3.53,79,122,1,Rendah,Baik,Ya,0,6,Freelance,3,6,Tepat Waktu,Wirausaha
MHS03169,Manajemen,2.88,2.92,75,116,0,Menengah,Cukup,Tidak,2,5,Tidak Bekerja,5,7,Tidak Tepat Waktu,Human Resource
MHS03170,Manajemen,3.07,3.14,73,107,2,Menengah,Baik,Tidak,1,2,Tidak Bekerja,4,5,Tidak Tepat Waktu,Lanjut Studi
MHS03171,Manajemen,3.51,3.51,64,117,0,Rendah,Kurang,Ya,5,3,Tidak Bekerja,2,8,Tepat Waktu,Human Resource
MHS03172,Komputer,3.92,3.85,93,114,2,Menengah,Cukup,Ya,2,8,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS03173,Komputer,3.85,4.0,96,120,1,Menengah,Cukup,Tidak,2,10,Tidak Bekerja,3,8,Tepat Waktu,Lanjut Studi
